date,total_vaccinations,ppl_vaccinated,ppl_fully_vaccinated
"Oct 17, 2021",0.0006392795585199451,0.0003963411008729434,0.0004304612732464186
"Oct 18, 2021",0.0019637313465785677,0.0010634330927945523,0.0010816319874618063
"Oct 19, 2021",0.0019341996493957847,0.0009681878468938976,0.0009881724229341415
"Oct 20, 2021",0.0019509527334704568,0.0009645829735769329,0.0009944079710366704
"Oct 21, 2021",0.0020017284207087815,0.000989772147437007,0.0010047690115007057
"Oct 22, 2021",0.0032218405895674262,0.0014304065998143045,0.0012588623859026704
"Oct 23, 2021",0.001946618299888847,0.0008741448507274541,0.0006889127513185489
"Oct 24, 2021",0.0011097876773800142,0.0005342178385179253,0.000410615849174345
"Oct 25, 2021",0.00354985399066865,0.0015050431002630038,0.0010520892419794148
"Oct 26, 2021",0.0036085906262741663,0.001481825207047649,0.0010376525497524103
"Oct 27, 2021",0.003734836554566634,0.0015117836001146134,0.0010644584112469158
"Oct 28, 2021",0.003683833246160395,0.0014668422126404845,0.001069123142727113
"Oct 29, 2021",0.0040751375142875634,0.0016141598874850338,0.001216303257398632
"Oct 30, 2021",0.0018685648988463477,0.000824239707035046,0.0006052050589164804
"Oct 31, 2021",0.0009970328695274588,0.0004926576953270256,0.0003554103573246703
"Nov 01, 2021",0.00325497487343962,0.0013911413796852123,0.0009859447728559623
"Nov 02, 2021",0.0033849754532666587,0.0013953821412453493,0.0009566164931631427
"Nov 03, 2021",0.0034908493014185193,0.0014981937921452193,0.0009740236993436291
"Nov 04, 2021",0.0036405366117810978,0.0016527066817713099,0.0009783240083658384
"Nov 05, 2021",0.0042368739984604,0.002114566791795447,0.0011604580241331153
"Nov 06, 2021",0.002290749272365389,0.0017454957350251377,0.0005926332057200057
"Nov 07, 2021",0.0012224377572329637,0.001014059005510104,0.00035169274336355194
"Nov 08, 2021",0.0032138411384596832,0.0021400794622477015,0.0008668319108575684
"Nov 09, 2021",0.0035945934771941523,0.0023845300203015896,0.0008362130933685652
"Nov 10, 2021",0.0038501228549510103,0.002590586355976976,0.0008565716615622776
"Nov 11, 2021",0.003472768527046366,0.002466893785898261,0.0007693274255040627
"Nov 12, 2021",0.0042874043692520125,0.0028537162774739944,0.0010008233887159879
"Nov 13, 2021",0.002520297617455425,0.002315306841563558,0.0005120451300331119
"Nov 14, 2021",0.0012512633426944308,0.0010593017322593212,0.00030260020403272136
"Nov 15, 2021",0.0033151856737754226,0.0020638494405846863,0.0008307799578546327
"Nov 16, 2021",0.0035855141380305433,0.002193260052464341,0.0008350293018299926
"Nov 17, 2021",0.0037196880964980306,0.002252499090525273,0.0008572370647679239
"Nov 18, 2021",0.0037583231997169175,0.002241542674365604,0.0008520078774478801
"Nov 19, 2021",0.004338101372362901,0.002565958323972106,0.0009718774865115076
"Nov 20, 2021",0.0025829870878872896,0.001979785511261767,0.0005029535815934683
"Nov 21, 2021",0.001343691152152049,0.0008832293494738241,0.0002989900756371622
"Nov 22, 2021",0.0037559282137169525,0.0020765598536391927,0.0008565119872674387
"Nov 23, 2021",0.003680934301396821,0.0020824509904862065,0.0008191934552455038
"Nov 24, 2021",0.002828818088545404,0.0017067468569060829,0.00074747859873181
"Nov 25, 2021",4.994741250374801e-05,3.277878468521678e-05,2.1351944545555668e-05
"Nov 26, 2021",0.002470002032348928,0.001329795807212264,0.0008546816815584446
"Nov 27, 2021",0.0018153800340308113,0.000946906144845272,0.0009417406930718464
"Nov 28, 2021",0.0011976979974892554,0.0006142679739005175,0.0006959846455079077
"Nov 29, 2021",0.0033645326590510116,0.0015243837888809786,0.0017234936636487674
"Nov 30, 2021",0.003834690068723834,0.0016947798032551642,0.0018585847756829033
"Dec 01, 2021",0.0042240776849631345,0.0019051482843237544,0.001934714034029561
"Dec 02, 2021",0.00423602743194329,0.0018512254626430469,0.001847654265123344
"Dec 03, 2021",0.004704037786660953,0.0019978509817220047,0.0022559066981240328
